#timestep    time     time step  time step   maximum   -----time step location----     time step
#  number    (sec)      (sec)    cfl (sec)    error    eq_loc  i_loc  j_loc  k_loc      control
     2840  2.839E-06  1.000E-09  2.806E-08  1.382E-04       0      0      0      0   fixed timestep
     2860  2.859E-06  1.000E-09  2.807E-08  4.772E-05       0      0      0      0   fixed timestep
     2880  2.879E-06  1.000E-09  2.807E-08  4.321E-06       0      0      0      0   fixed timestep
     2900  2.899E-06  1.000E-09  2.807E-08  4.241E-06       0      0      0      0   fixed timestep
     2920  2.919E-06  1.000E-09  2.807E-08  6.943E-06       0      0      0      0   fixed timestep
     2940  2.939E-06  1.000E-09  2.807E-08  1.878E-05       0      0      0      0   fixed timestep
     2960  2.959E-06  1.000E-09  2.807E-08  5.876E-05       0      0      0      0   fixed timestep
     2980  2.979E-06  1.000E-09  2.808E-08  3.372E-06       0      0      0      0   fixed timestep
     3000  2.999E-06  1.000E-09  2.808E-08  1.591E-06       0      0      0      0   fixed timestep
     3020  3.019E-06  1.000E-09  2.808E-08  1.110E-04       0      0      0      0   fixed timestep
     3040  3.039E-06  1.000E-09  2.807E-08  3.530E-06       0      0      0      0   fixed timestep
     3060  3.059E-06  1.000E-09  2.807E-08  3.359E-06       0      0      0      0   fixed timestep
     3080  3.079E-06  1.000E-09  2.807E-08  5.662E-06       0      0      0      0   fixed timestep
     3100  3.099E-06  1.000E-09  2.806E-08  2.353E-05       0      0      0      0   fixed timestep
     3120  3.119E-06  1.000E-09  2.806E-08  2.483E-05       0      0      0      0   fixed timestep
     3140  3.139E-06  1.000E-09  2.806E-08  5.188E-06       0      0      0      0   fixed timestep
     3160  3.159E-06  1.000E-09  2.805E-08  7.553E-05       0      0      0      0   fixed timestep
     3180  3.179E-06  1.000E-09  2.805E-08  2.751E-04       0      0      0      0   fixed timestep
     3200  3.199E-06  1.000E-09  2.804E-08  4.222E-06       0      0      0      0   fixed timestep
     3220  3.219E-06  1.000E-09  2.803E-08  1.255E-06       0      0      0      0   fixed timestep
     3240  3.239E-06  1.000E-09  2.803E-08  1.423E-06       0      0      0      0   fixed timestep
     3260  3.259E-06  1.000E-09  2.802E-08  2.229E-06       0      0      0      0   fixed timestep
     3280  3.279E-06  1.000E-09  2.801E-08  9.668E-06       0      0      0      0   fixed timestep
     3300  3.299E-06  1.000E-09  2.800E-08  2.521E-05       0      0      0      0   fixed timestep
     3320  3.319E-06  1.000E-09  2.799E-08  1.005E-06       0      0      0      0   fixed timestep
     3340  3.339E-06  1.000E-09  2.798E-08  2.049E-05       0      0      0      0   fixed timestep
     3360  3.359E-06  1.000E-09  2.797E-08  5.953E-06       0      0      0      0   fixed timestep
     3380  3.379E-06  1.000E-09  2.796E-08  8.463E-06       0      0      0      0   fixed timestep
     3400  3.399E-06  1.000E-09  2.795E-08  2.345E-06       0      0      0      0   fixed timestep
     3420  3.419E-06  1.000E-09  2.794E-08  4.371E-06       0      0      0      0   fixed timestep
     3440  3.439E-06  1.000E-09  2.792E-08  9.478E-07       0      0      0      0   fixed timestep
     3460  3.459E-06  1.000E-09  2.791E-08  4.387E-06       0      0      0      0   fixed timestep
     3480  3.479E-06  1.000E-09  2.790E-08  4.755E-07       0      0      0      0   fixed timestep
     3500  3.499E-06  1.000E-09  2.788E-08  2.203E-05       0      0      0      0   fixed timestep
     3520  3.519E-06  1.000E-09  2.787E-08  1.281E-06       0      0      0      0   fixed timestep
     3540  3.539E-06  1.000E-09  2.785E-08  1.036E-04       0      0      0      0   fixed timestep
     3560  3.559E-06  1.000E-09  2.783E-08  1.561E-05       0      0      0      0   fixed timestep
     3580  3.579E-06  1.000E-09  2.782E-08  4.183E-06       0      0      0      0   fixed timestep
     3600  3.599E-06  1.000E-09  2.780E-08  2.383E-06       0      0      0      0   fixed timestep
     3620  3.619E-06  1.000E-09  2.778E-08  4.643E-05       0      0      0      0   fixed timestep
     3640  3.639E-06  1.000E-09  2.776E-08  7.081E-06       0      0      0      0   fixed timestep
     3660  3.659E-06  1.000E-09  2.774E-08  1.372E-05       0      0      0      0   fixed timestep
     3680  3.679E-06  1.000E-09  2.772E-08  4.752E-06       0      0      0      0   fixed timestep
     3700  3.699E-06  1.000E-09  2.770E-08  1.155E-05       0      0      0      0   fixed timestep
     3720  3.719E-06  1.000E-09  2.768E-08  1.298E-06       0      0      0      0   fixed timestep
     3740  3.739E-06  1.000E-09  2.765E-08  1.066E-05       0      0      0      0   fixed timestep
     3760  3.759E-06  1.000E-09  2.763E-08  3.306E-06       0      0      0      0   fixed timestep
     3780  3.779E-06  1.000E-09  2.761E-08  1.479E-05       0      0      0      0   fixed timestep
     3800  3.799E-06  1.000E-09  2.758E-08  3.314E-05       0      0      0      0   fixed timestep
     3820  3.819E-06  1.000E-09  2.755E-08  1.082E-06       0      0      0      0   fixed timestep
     3840  3.839E-06  1.000E-09  2.753E-08  2.427E-06       0      0      0      0   fixed timestep
     3860  3.859E-06  1.000E-09  2.750E-08  7.435E-06       0      0      0      0   fixed timestep
     3880  3.879E-06  1.000E-09  2.747E-08  1.363E-06       0      0      0      0   fixed timestep
     3900  3.899E-06  1.000E-09  2.744E-08  3.169E-05       0      0      0      0   fixed timestep
     3920  3.919E-06  1.000E-09  2.742E-08  5.550E-06       0      0      0      0   fixed timestep
     3940  3.939E-06  1.000E-09  2.739E-08  3.778E-05       0      0      0      0   fixed timestep
     3960  3.959E-06  1.000E-09  2.736E-08  4.974E-06       0      0      0      0   fixed timestep
     3980  3.979E-06  1.000E-09  2.732E-08  5.634E-06       0      0      0      0   fixed timestep
     4000  3.999E-06  1.000E-09  2.729E-08  2.085E-06       0      0      0      0   fixed timestep
     4020  4.019E-06  1.000E-09  2.726E-08  2.016E-06       0      0      0      0   fixed timestep
     4040  4.039E-06  1.000E-09  2.723E-08  1.429E-06       0      0      0      0   fixed timestep
     4060  4.059E-06  1.000E-09  2.720E-08  1.526E-05       0      0      0      0   fixed timestep
     4080  4.079E-06  1.000E-09  2.717E-08  3.730E-06       0      0      0      0   fixed timestep
     4100  4.099E-06  1.000E-09  2.714E-08  3.486E-06       0      0      0      0   fixed timestep
     4120  4.119E-06  1.000E-09  2.710E-08  2.118E-05       0      0      0      0   fixed timestep
     4140  4.139E-06  1.000E-09  2.706E-08  2.633E-06       0      0      0      0   fixed timestep
     4160  4.159E-06  1.000E-09  2.703E-08  3.829E-06       0      0      0      0   fixed timestep
     4180  4.179E-06  1.000E-09  2.699E-08  7.887E-07       0      0      0      0   fixed timestep
     4200  4.199E-06  1.000E-09  2.696E-08  5.370E-06       0      0      0      0   fixed timestep
     4220  4.219E-06  1.000E-09  2.693E-08  2.008E-07       0      0      0      0   fixed timestep
     4240  4.239E-06  1.000E-09  2.689E-08  2.211E-07       0      0      0      0   fixed timestep
     4260  4.259E-06  1.000E-09  2.685E-08  2.220E-06       0      0      0      0   fixed timestep
     4280  4.279E-06  1.000E-09  2.681E-08  6.088E-06       0      0      0      0   fixed timestep
     4300  4.299E-06  1.000E-09  2.678E-08  3.492E-07       0      0      0      0   fixed timestep
     4320  4.319E-06  1.000E-09  2.674E-08  8.984E-07       0      0      0      0   fixed timestep
     4340  4.339E-06  1.000E-09  2.670E-08  2.066E-06       0      0      0      0   fixed timestep
     4360  4.359E-06  1.000E-09  2.667E-08  4.413E-07       0      0      0      0   fixed timestep
     4380  4.379E-06  1.000E-09  2.663E-08  4.598E-07       0      0      0      0   fixed timestep
     4400  4.399E-06  1.000E-09  2.660E-08  6.193E-07       0      0      0      0   fixed timestep
     4420  4.419E-06  1.000E-09  2.656E-08  4.440E-07       0      0      0      0   fixed timestep
     4440  4.439E-06  1.000E-09  2.653E-08  3.449E-07       0      0      0      0   fixed timestep
     4460  4.459E-06  1.000E-09  2.649E-08  8.124E-05       0      0      0      0   fixed timestep
     4480  4.479E-06  1.000E-09  2.646E-08  5.748E-07       0      0      0      0   fixed timestep
     4500  4.499E-06  1.000E-09  2.642E-08  1.911E-05       0      0      0      0   fixed timestep
     4520  4.519E-06  1.000E-09  2.639E-08  1.161E-06       0      0      0      0   fixed timestep
     4540  4.539E-06  1.000E-09  2.635E-08  4.862E-06       0      0      0      0   fixed timestep
     4560  4.559E-06  1.000E-09  2.632E-08  1.149E-06       0      0      0      0   fixed timestep
     4580  4.579E-06  1.000E-09  2.628E-08  4.013E-07       0      0      0      0   fixed timestep
     4600  4.599E-06  1.000E-09  2.625E-08  4.976E-07       0      0      0      0   fixed timestep
     4620  4.619E-06  1.000E-09  2.622E-08  8.094E-07       0      0      0      0   fixed timestep
     4640  4.639E-06  1.000E-09  2.618E-08  1.117E-06       0      0      0      0   fixed timestep
     4660  4.659E-06  1.000E-09  2.615E-08  1.680E-06       0      0      0      0   fixed timestep
     4680  4.679E-06  1.000E-09  2.612E-08  4.573E-07       0      0      0      0   fixed timestep
     4700  4.699E-06  1.000E-09  2.608E-08  5.232E-07       0      0      0      0   fixed timestep
     4720  4.719E-06  1.000E-09  2.605E-08  2.380E-07       0      0      0      0   fixed timestep
     4740  4.739E-06  1.000E-09  2.602E-08  1.099E-07       0      0      0      0   fixed timestep
     4760  4.759E-06  1.000E-09  2.599E-08  1.095E-07       0      0      0      0   fixed timestep
     4780  4.779E-06  1.000E-09  2.596E-08  5.108E-07       0      0      0      0   fixed timestep
     4800  4.799E-06  1.000E-09  2.593E-08  2.318E-07       0      0      0      0   fixed timestep
     4820  4.819E-06  1.000E-09  2.590E-08  1.654E-06       0      0      0      0   fixed timestep
     4840  4.839E-06  1.000E-09  2.587E-08  8.375E-08       0      0      0      0   fixed timestep
     4860  4.859E-06  1.000E-09  2.584E-08  3.213E-07       0      0      0      0   fixed timestep
     4880  4.879E-06  1.000E-09  2.581E-08  6.903E-08       0      0      0      0   fixed timestep
     4900  4.899E-06  1.000E-09  2.578E-08  6.579E-08       0      0      0      0   fixed timestep
     4920  4.919E-06  1.000E-09  2.576E-08  7.232E-08       0      0      0      0   fixed timestep
     4940  4.939E-06  1.000E-09  2.573E-08  1.395E-06       0      0      0      0   fixed timestep
     4960  4.959E-06  1.000E-09  2.570E-08  1.027E-06       0      0      0      0   fixed timestep
     4980  4.979E-06  1.000E-09  2.567E-08  6.197E-07       0      0      0      0   fixed timestep
     5000  4.999E-06  1.000E-09  2.565E-08  2.178E-07       0      0      0      0   fixed timestep
     5020  5.019E-06  1.000E-09  2.562E-08  1.313E-07       0      0      0      0   fixed timestep
     5040  5.039E-06  1.000E-09  2.559E-08  1.807E-06       0      0      0      0   fixed timestep
     5060  5.059E-06  1.000E-09  2.557E-08  2.910E-08       0      0      0      0   fixed timestep
     5080  5.079E-06  1.000E-09  2.554E-08  4.060E-08       0      0      0      0   fixed timestep
     5100  5.099E-06  1.000E-09  2.552E-08  7.631E-08       0      0      0      0   fixed timestep
     5120  5.119E-06  1.000E-09  2.549E-08  2.322E-07       0      0      0      0   fixed timestep
     5140  5.139E-06  1.000E-09  2.547E-08  5.619E-08       0      0      0      0   fixed timestep
     5160  5.159E-06  1.000E-09  2.545E-08  9.225E-08       0      0      0      0   fixed timestep
     5180  5.179E-06  1.000E-09  2.542E-08  8.714E-08       0      0      0      0   fixed timestep
     5200  5.199E-06  1.000E-09  2.540E-08  2.040E-07       0      0      0      0   fixed timestep
     5220  5.219E-06  1.000E-09  2.538E-08  4.442E-08       0      0      0      0   fixed timestep
     5240  5.239E-06  1.000E-09  2.535E-08  2.657E-08       0      0      0      0   fixed timestep
     5260  5.259E-06  1.000E-09  2.533E-08  5.121E-07       0      0      0      0   fixed timestep
     5280  5.279E-06  1.000E-09  2.531E-08  1.069E-07       0      0      0      0   fixed timestep
     5300  5.299E-06  1.000E-09  2.529E-08  5.869E-08       0      0      0      0   fixed timestep
     5320  5.319E-06  1.000E-09  2.526E-08  6.721E-07       0      0      0      0   fixed timestep
     5340  5.339E-06  1.000E-09  2.524E-08  3.924E-08       0      0      0      0   fixed timestep
     5360  5.359E-06  1.000E-09  2.522E-08  1.985E-07       0      0      0      0   fixed timestep
     5380  5.379E-06  1.000E-09  2.520E-08  2.473E-07       0      0      0      0   fixed timestep
     5400  5.399E-06  1.000E-09  2.518E-08  6.599E-08       0      0      0      0   fixed timestep
     5420  5.419E-06  1.000E-09  2.516E-08  1.025E-07       0      0      0      0   fixed timestep
     5440  5.439E-06  1.000E-09  2.514E-08  3.907E-07       0      0      0      0   fixed timestep
     5460  5.459E-06  1.000E-09  2.512E-08  6.101E-07       0      0      0      0   fixed timestep
     5480  5.479E-06  1.000E-09  2.510E-08  1.556E-06       0      0      0      0   fixed timestep
     5500  5.499E-06  1.000E-09  2.508E-08  1.207E-07       0      0      0      0   fixed timestep
     5520  5.519E-06  1.000E-09  2.506E-08  1.742E-05       0      0      0      0   fixed timestep
     5540  5.539E-06  1.000E-09  2.504E-08  2.058E-07       0      0      0      0   fixed timestep
     5560  5.559E-06  1.000E-09  2.502E-08  1.094E-07       0      0      0      0   fixed timestep
     5580  5.579E-06  1.000E-09  2.500E-08  3.973E-07       0      0      0      0   fixed timestep
     5600  5.599E-06  1.000E-09  2.499E-08  7.772E-08       0      0      0      0   fixed timestep
     5620  5.619E-06  1.000E-09  2.497E-08  8.270E-07       0      0      0      0   fixed timestep
     5640  5.639E-06  1.000E-09  2.495E-08  8.698E-08       0      0      0      0   fixed timestep
     5660  5.659E-06  1.000E-09  2.494E-08  9.191E-08       0      0      0      0   fixed timestep
     5680  5.679E-06  1.000E-09  2.492E-08  4.752E-07       0      0      0      0   fixed timestep
     5700  5.699E-06  1.000E-09  2.490E-08  1.167E-06       0      0      0      0   fixed timestep
     5720  5.719E-06  1.000E-09  2.488E-08  6.195E-08       0      0      0      0   fixed timestep
     5740  5.739E-06  1.000E-09  2.486E-08  1.849E-07       0      0      0      0   fixed timestep
     5760  5.759E-06  1.000E-09  2.485E-08  5.582E-08       0      0      0      0   fixed timestep
     5780  5.779E-06  1.000E-09  2.483E-08  3.173E-08       0      0      0      0   fixed timestep
     5800  5.799E-06  1.000E-09  2.481E-08  9.248E-08       0      0      0      0   fixed timestep
     5820  5.819E-06  1.000E-09  2.480E-08  7.882E-07       0      0      0      0   fixed timestep
     5840  5.839E-06  1.000E-09  2.478E-08  1.887E-07       0      0      0      0   fixed timestep
     5860  5.859E-06  1.000E-09  2.477E-08  4.991E-08       0      0      0      0   fixed timestep
     5880  5.879E-06  1.000E-09  2.475E-08  2.602E-08       0      0      0      0   fixed timestep
